positive,negative,brightness,loudness,speaking,whole_words,mean
1.74791382,-4.94E-06,0.458894273,0.071728174,0.513986638,-7.15E-05,1
1.667864818,0.008049107,0.434356356,0.072000873,0.617575924,-4.31E-05,1
1.592057908,0.073222881,0.414370241,0.070160931,0.732203476,-2.57E-05,1
1.535666821,0.251129315,0.403088918,0.065991152,0.838569303,-1.53E-05,1
1.446592248,0.530651455,0.398763039,0.05984765,0.916242287,-9.01E-06,1
1.27002302,0.934463615,0.40303134,0.053420817,0.920593671,-5.28E-06,1
1.002369622,1.480263579,0.422453514,0.048687341,0.829632581,-3.07E-06,1
0.686226881,2.105393073,0.458309095,0.04679837,0.664846129,-1.78E-06,1
0.373891424,2.686583583,0.503881387,0.047575728,0.466950147,-1.02E-06,1
0.103588429,3.104080193,0.546522296,0.049895148,0.272485594,-5.85E-07,1
-0.105953559,3.305501718,0.576799368,0.052127134,0.104687956,-3.33E-07,1
-0.25136972,3.275190474,0.594701027,0.053414994,-0.025944978,-1.89E-07,1
-0.33852716,2.983255493,0.610478669,0.052270784,-0.117781995,-1.06E-07,1
-0.377671373,2.465173595,0.632260144,0.047600254,-0.174329662,-5.97E-08,1
-0.380365989,1.86588532,0.659904436,0.040457485,-0.201610379,-3.34E-08,1
-0.357754206,1.365393556,0.688524467,0.033701904,-0.20651598,-1.86E-08,1
-0.319616395,1.055679216,0.713780563,0.029468403,-0.188125204,-1.03E-08,1
-0.27390282,0.905560807,0.733543201,0.027939884,-0.112626754,-5.68E-09,1
-0.226585544,0.831082447,0.746429597,0.02824745,0.037907383,-3.13E-09,1
-0.181744796,0.763873162,0.752993006,0.030867265,0.242134233,-1.71E-09,1
-0.137984286,0.648775802,0.755158999,0.035331951,0.461751571,-9.35E-10,1
-0.061205798,0.470507595,0.756019662,0.040436438,0.663669615,-5.09E-10,1
0.139383255,0.255117427,0.757658854,0.045725222,0.828387324,-2.76E-10,1
0.495964123,0.04585214,0.760076306,0.051088089,0.948949989,-1.49E-10,1
0.915908295,-0.083967406,0.760866796,0.056027749,1.02678295,-8.05E-11,1
1.224144221,-0.01575883,0.752452624,0.058935308,1.067807551,-4.33E-11,1
1.318141792,0.271617974,0.731195614,0.057346571,1.079780887,-2.32E-11,1
1.213589623,0.69986433,0.70154727,0.051824994,1.070700759,-1.24E-11,1
0.984876897,1.175497981,0.670339104,0.04590098,1.040230806,-6.60E-12,1
0.708399755,1.570770762,0.641043259,0.042439979,0.9547547,-3.51E-12,1
0.439247618,1.857638739,0.607643248,0.042843546,0.796277999,-1.86E-12,1
0.218795826,2.067535172,0.562889902,0.046235928,0.585925353,-9.85E-13,1
0.098093293,2.118614391,0.520069462,0.048224205,0.361712065,-5.20E-13,1
0.097891344,1.942119955,0.495817178,0.045153119,0.156429232,-2.74E-13,1
0.194375672,1.575156478,0.494194592,0.036949273,-0.010698427,-1.44E-13,1
0.338339541,1.12426114,0.509626787,0.025954198,-0.132953216,-7.54E-14,1
0.45698319,0.752710869,0.533846162,0.015235338,-0.211952978,-3.94E-14,1
0.497339074,0.615955292,0.559903279,0.007727578,-0.253768908,-2.06E-14,1
0.454733636,0.73972404,0.584317487,0.006655492,-0.266270791,-1.07E-14,1
0.35624411,0.978871712,0.606262676,0.012927781,-0.257538738,-5.57E-15,1
0.234984838,1.130819457,0.611976033,0.024447172,-0.234963569,-2.89E-15,1
0.11626733,1.09781062,0.590884664,0.037811337,-0.204763623,-1.50E-15,1
0.01483503,0.904733825,0.547251873,0.049069112,-0.171775527,-7.75E-16,1
-0.062960334,0.627628466,0.491277715,0.056003391,-0.139444808,-4.00E-16,1
-0.116173516,0.337389019,0.425570901,0.059033055,-0.109960757,-2.06E-16,1
-0.146975171,0.079573288,0.34818572,0.059164794,-0.084480131,-1.06E-16,1
-0.159161958,-0.124217802,0.26255511,0.058021229,-0.063386413,-5.44E-17,1
-0.157189897,-0.268511452,0.177462414,0.056822244,-0.04654112,-2.79E-17,1
-0.145509114,-0.356977533,0.101435912,0.055664645,-0.033498648,-1.43E-17,1
-0.12810556,-0.397912136,0.039728503,0.054637343,-0.023671368,-7.30E-18,1
-0.108224931,-0.40158695,-0.00415099,0.052694396,-0.016443916,-3.73E-18,1
-0.088263864,-0.378612222,-0.021629902,0.048329598,-0.011243223,-1.90E-18,1
-0.06979772,-0.338829871,-0.010626336,0.043241476,-0.007574354,-9.67E-19,1
-0.053699948,-0.290579497,0.014938739,0.042265379,-0.005032572,-4.91E-19,1
-0.040305656,-0.240311482,0.040074346,0.045453002,-0.003300697,-2.49E-19,1
